,fighter,salary,year,Unnamed: 0,first_name,last_name,height,weight,stance,wins,losses,draws,number_of_fights,full_name,gender,current_or_former_champ
194,Jim Miller,"$583,000 ",2020,228,Jim,Miller,"5' 8""",155,Southpaw,33,16,0,49,Jim Miller,m,f
195,Mark Munoz,"$213,000 ",2010,345,Mark,Munoz,"6' 0""",185,Orthodox,14,6,0,20,Mark Munoz,m,f
196,Mark Munoz,"$184,000 ",2011,345,Mark,Munoz,"6' 0""",185,Orthodox,14,6,0,20,Mark Munoz,m,f
197,Mark Munoz,"$42,000 ",2012,345,Mark,Munoz,"6' 0""",185,Orthodox,14,6,0,20,Mark Munoz,m,f
198,Mark Munoz,"$42,000 ",2013,345,Mark,Munoz,"6' 0""",185,Orthodox,14,6,0,20,Mark Munoz,m,f
199,Mark Munoz,"$47,000 ",2014,345,Mark,Munoz,"6' 0""",185,Orthodox,14,6,0,20,Mark Munoz,m,f
200,Mark Munoz,"$141,000 ",2015,345,Mark,Munoz,"6' 0""",185,Orthodox,14,6,0,20,Mark Munoz,m,f
201,Mac Danzig,"$212,000 ",2010,22,Mac,Danzig,"5' 8""",155,Orthodox,21,12,1,34,Mac Danzig,m,f
202,Mac Danzig,"$121,000 ",2012,22,Mac,Danzig,"5' 8""",155,Orthodox,21,12,1,34,Mac Danzig,m,f
203,Mac Danzig,"$121,000 ",2013,22,Mac,Danzig,"5' 8""",155,Orthodox,21,12,1,34,Mac Danzig,m,f
204,Stephan Bonnar,"$212,000 ",2010,150,Stephan,Bonnar,"6' 4""",205,Orthodox,15,9,0,24,Stephan Bonnar,m,f
205,Stephan Bonnar,"$68,000 ",2011,150,Stephan,Bonnar,"6' 4""",205,Orthodox,15,9,0,24,Stephan Bonnar,m,f
206,Stephan Bonnar,"$34,000 ",2012,150,Stephan,Bonnar,"6' 4""",205,Orthodox,15,9,0,24,Stephan Bonnar,m,f
207,Stephan Bonnar,"$34,000 ",2013,150,Stephan,Bonnar,"6' 4""",205,Orthodox,15,9,0,24,Stephan Bonnar,m,f
208,Chris Lytle,"$206,000 ",2010,172,Chris,Lytle,"5' 11""",170,Orthodox,31,18,5,54,Chris Lytle,m,f
209,Chris Lytle,"$310,000 ",2011,172,Chris,Lytle,"5' 11""",170,Orthodox,31,18,5,54,Chris Lytle,m,f
210,George Sotiropoulos,"$202,000 ",2010,288,George,Sotiropoulos,"5' 10""",155,Orthodox,14,7,0,21,George Sotiropoulos,m,f
211,George Sotiropoulos,"$30,000 ",2011,288,George,Sotiropoulos,"5' 10""",155,Orthodox,14,7,0,21,George Sotiropoulos,m,f
212,George Sotiropoulos,"$15,000 ",2012,288,George,Sotiropoulos,"5' 10""",155,Orthodox,14,7,0,21,George Sotiropoulos,m,f
213,George Sotiropoulos,"$15,000 ",2013,288,George,Sotiropoulos,"5' 10""",155,Orthodox,14,7,0,21,George Sotiropoulos,m,f
214,Wanderlei Silva,"$200,000 ",2010,194,Wanderlei,Silva,"5' 11""",205,Orthodox,35,13,1,49,Wanderlei Silva,m,f
215,Wanderlei Silva,"$470,000 ",2011,194,Wanderlei,Silva,"5' 11""",205,Orthodox,35,13,1,49,Wanderlei Silva,m,f
216,Wanderlei Silva,"$265,000 ",2012,194,Wanderlei,Silva,"5' 11""",205,Orthodox,35,13,1,49,Wanderlei Silva,m,f
217,Wanderlei Silva,"$265,000 ",2013,194,Wanderlei,Silva,"5' 11""",205,Orthodox,35,13,1,49,Wanderlei Silva,m,f
218,Paulo Thiago,"$196,000 ",2010,59,Paulo,Thiago,"5' 11""",170,Orthodox,18,9,0,27,Paulo Thiago,m,f
219,Paulo Thiago,"$36,000 ",2011,59,Paulo,Thiago,"5' 11""",170,Orthodox,18,9,0,27,Paulo Thiago,m,f
220,Paulo Thiago,"$36,000 ",2012,59,Paulo,Thiago,"5' 11""",170,Orthodox,18,9,0,27,Paulo Thiago,m,f
221,Paulo Thiago,"$36,000 ",2013,59,Paulo,Thiago,"5' 11""",170,Orthodox,18,9,0,27,Paulo Thiago,m,f
222,Paulo Thiago,"$36,000 ",2014,59,Paulo,Thiago,"5' 11""",170,Orthodox,18,9,0,27,Paulo Thiago,m,f
223,Nate Diaz,"$192,000 ",2010,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
224,Nate Diaz,"$356,000 ",2011,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
225,Nate Diaz,"$197,000 ",2012,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
226,Nate Diaz,"$197,000 ",2013,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
227,Nate Diaz,"$16,000 ",2014,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
228,Nate Diaz,"$110,000 ",2015,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
229,Nate Diaz,"$2,690,000 ",2016,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
230,Nate Diaz,"$790,000 ",2019,97,Nate,Diaz,"6' 0""",170,Southpaw,21,13,0,34,Nate Diaz,m,f
231,Sam Stout,"$187,000 ",2010,363,Sam,Stout,"5' 9""",155,Orthodox,20,12,1,33,Sam Stout,m,f
232,Sam Stout,"$108,000 ",2011,363,Sam,Stout,"5' 9""",155,Orthodox,20,12,1,33,Sam Stout,m,f
233,Sam Stout,"$142,000 ",2012,363,Sam,Stout,"5' 9""",155,Orthodox,20,12,1,33,Sam Stout,m,f
234,Sam Stout,"$142,000 ",2013,363,Sam,Stout,"5' 9""",155,Orthodox,20,12,1,33,Sam Stout,m,f
235,Sam Stout,"$34,000 ",2014,363,Sam,Stout,"5' 9""",155,Orthodox,20,12,1,33,Sam Stout,m,f
236,Sam Stout,"$83,000 ",2015,363,Sam,Stout,"5' 9""",155,Orthodox,20,12,1,33,Sam Stout,m,f
237,Shane Carwin,"$185,000 ",2010,66,Shane,Carwin,"6' 2""",265,Orthodox,12,2,0,14,Shane Carwin,m,t
238,Shane Carwin,"$40,000 ",2011,66,Shane,Carwin,"6' 2""",265,Orthodox,12,2,0,14,Shane Carwin,m,t
239,Thiago Alves,"$180,000 ",2010,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
240,Thiago Alves,"$99,000 ",2011,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
241,Thiago Alves,"$39,000 ",2012,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
242,Thiago Alves,"$39,000 ",2013,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
243,Thiago Alves,"$128,000 ",2014,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
244,Thiago Alves,"$179,000 ",2015,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
245,Thiago Alves,"$56,000 ",2016,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
246,Thiago Alves,"$110,000 ",2017,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
247,Thiago Alves,"$184,000 ",2018,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
248,Thiago Alves,"$256,000 ",2019,85,Thiago,Alves,"5' 9""",170,Orthodox,23,15,0,38,Thiago Alves,m,f
249,Kendall Grove,"$178,000 ",2010,182,Kendall,Grove,"6' 6""",185,Orthodox,23,17,0,40,Kendall Grove,m,f
250,Kendall Grove,"$26,000 ",2011,182,Kendall,Grove,"6' 6""",185,Orthodox,23,17,0,40,Kendall Grove,m,f
251,Dennis Siver,"$175,000 ",2010,238,Dennis,Siver,"5' 6""",145,Orthodox,23,11,0,34,Dennis Siver,m,f
252,Dennis Siver,"$99,000 ",2011,238,Dennis,Siver,"5' 6""",145,Orthodox,23,11,0,34,Dennis Siver,m,f
253,Dennis Siver,"$124,000 ",2012,238,Dennis,Siver,"5' 6""",145,Orthodox,23,11,0,34,Dennis Siver,m,f
254,Dennis Siver,"$124,000 ",2013,238,Dennis,Siver,"5' 6""",145,Orthodox,23,11,0,34,Dennis Siver,m,f
255,Dennis Siver,"$116,000 ",2014,238,Dennis,Siver,"5' 6""",145,Orthodox,23,11,0,34,Dennis Siver,m,f
256,Dennis Siver,"$78,000 ",2015,238,Dennis,Siver,"5' 6""",145,Orthodox,23,11,0,34,Dennis Siver,m,f
257,Dennis Siver,"$98,000 ",2017,238,Dennis,Siver,"5' 6""",145,Orthodox,23,11,0,34,Dennis Siver,m,f
258,Ricardo Almeida,"$175,000 ",2010,68,Ricardo,Almeida,"6' 0""",170,Orthodox,13,5,0,18,Ricardo Almeida,m,f
259,Ricardo Almeida,"$35,000 ",2011,68,Ricardo,Almeida,"6' 0""",170,Orthodox,13,5,0,18,Ricardo Almeida,m,f
260,Gerald Harris,"$167,000 ",2010,37,Gerald,Harris,"5' 11""",185,Southpaw,23,5,0,28,Gerald Harris,m,f
261,Cheick Kongo,"$165,000 ",2010,102,Cheick,Kongo,"6' 4""",240,Orthodox,27,10,2,39,Cheick Kongo,m,f
262,Cheick Kongo,"$330,000 ",2011,102,Cheick,Kongo,"6' 4""",240,Orthodox,27,10,2,39,Cheick Kongo,m,f
263,Cheick Kongo,"$210,000 ",2012,102,Cheick,Kongo,"6' 4""",240,Orthodox,27,10,2,39,Cheick Kongo,m,f
264,Cheick Kongo,"$210,000 ",2013,102,Cheick,Kongo,"6' 4""",240,Orthodox,27,10,2,39,Cheick Kongo,m,f
265,Takanori Gomi,"$160,000 ",2010,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
266,Takanori Gomi,"$100,000 ",2011,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
267,Takanori Gomi,"$260,000 ",2012,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
268,Takanori Gomi,"$260,000 ",2013,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
269,Takanori Gomi,"$270,000 ",2014,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
270,Takanori Gomi,"$85,000 ",2015,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
271,Takanori Gomi,"$65,000 ",2016,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
272,Takanori Gomi,"$130,000 ",2017,104,Takanori,Gomi,"5' 7""",155,Southpaw,35,14,0,49,Takanori Gomi,m,f
273,Evan Dunham,"$157,000 ",2010,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
274,Evan Dunham,"$39,000 ",2011,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
275,Evan Dunham,"$169,000 ",2012,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
276,Evan Dunham,"$169,000 ",2013,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
277,Evan Dunham,"$25,000 ",2014,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
278,Evan Dunham,"$207,000 ",2015,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
279,Evan Dunham,"$137,000 ",2016,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
280,Evan Dunham,"$50,000 ",2017,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
281,Evan Dunham,"$110,000 ",2018,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
282,Evan Dunham,"$80,000 ",2020,162,Evan,Dunham,"5' 10""",155,Southpaw,18,9,1,28,Evan Dunham,m,f
283,Clay Guida,"$156,000 ",2010,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
284,Clay Guida,"$301,000 ",2011,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
285,Clay Guida,"$40,000 ",2012,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
286,Clay Guida,"$40,000 ",2013,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
287,Clay Guida,"$188,000 ",2014,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
288,Clay Guida,"$172,000 ",2015,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
289,Clay Guida,"$75,000 ",2016,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
290,Clay Guida,"$264,000 ",2017,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
291,Clay Guida,"$79,000 ",2018,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
292,Clay Guida,"$219,000 ",2019,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
293,Clay Guida,"$93,000 ",2020,191,Clay,Guida,"5' 7""",155,Orthodox,37,18,0,55,Clay Guida,m,f
294,Jake Shields,"$150,000 ",2010,171,Jake,Shields,"6' 0""",170,Orthodox,31,9,1,41,Jake Shields,m,f
295,Jake Shields,"$150,000 ",2011,171,Jake,Shields,"6' 0""",170,Orthodox,31,9,1,41,Jake Shields,m,f
296,Jake Shields,"$300,000 ",2012,171,Jake,Shields,"6' 0""",170,Orthodox,31,9,1,41,Jake Shields,m,f
297,Jake Shields,"$300,000 ",2013,171,Jake,Shields,"6' 0""",170,Orthodox,31,9,1,41,Jake Shields,m,f
298,Jake Shields,"$75,000 ",2014,171,Jake,Shields,"6' 0""",170,Orthodox,31,9,1,41,Jake Shields,m,f
299,Sean Sherk,"$150,000 ",2010,166,Sean,Sherk,"5' 6""",155,Orthodox,36,4,1,41,Sean Sherk,m,t
300,Vladimir Matyushenko,"$149,000 ",2010,122,Vladimir,Matyushenko,"6' 0""",205,Orthodox,27,8,0,35,Vladimir Matyushenko,m,f
301,Vladimir Matyushenko,"$102,000 ",2011,122,Vladimir,Matyushenko,"6' 0""",205,Orthodox,27,8,0,35,Vladimir Matyushenko,m,f
302,Frankie Edgar,"$148,000 ",2010,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
303,Frankie Edgar,"$345,000 ",2011,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
304,Frankie Edgar,"$305,000 ",2012,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
305,Frankie Edgar,"$305,000 ",2013,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
306,Frankie Edgar,"$590,000 ",2014,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
307,Frankie Edgar,"$745,000 ",2015,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
308,Frankie Edgar,"$605,000 ",2016,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
309,Frankie Edgar,"$420,000 ",2017,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
310,Frankie Edgar,"$635,000 ",2018,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
311,Frankie Edgar,"$505,000 ",2019,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
312,Frankie Edgar,"$320,000 ",2020,9,Frankie,Edgar,"5' 6""",135,Orthodox,23,10,1,34,Frankie Edgar,m,t
313,Marcus Davis,"$145,000 ",2010,30,Marcus,Davis,"5' 10""",170,Southpaw,22,11,0,33,Marcus Davis,m,f
314,Marcus Davis,"$31,000 ",2011,30,Marcus,Davis,"5' 10""",170,Southpaw,22,11,0,33,Marcus Davis,m,f
315,Joe Stevenson,"$144,000 ",2010,343,Joe,Stevenson,"5' 7""",145,Orthodox,33,16,0,49,Joe Stevenson,m,f
316,Joe Stevenson,"$94,000 ",2011,343,Joe,Stevenson,"5' 7""",145,Orthodox,33,16,0,49,Joe Stevenson,m,f
317,Cole Miller,"$142,000 ",2010,229,Cole,Miller,"6' 1""",145,Orthodox,21,11,0,32,Cole Miller,m,f
318,Cole Miller,"$51,000 ",2011,229,Cole,Miller,"6' 1""",145,Orthodox,21,11,0,32,Cole Miller,m,f
319,Cole Miller,"$42,000 ",2012,229,Cole,Miller,"6' 1""",145,Orthodox,21,11,0,32,Cole Miller,m,f
320,Cole Miller,"$42,000 ",2013,229,Cole,Miller,"6' 1""",145,Orthodox,21,11,0,32,Cole Miller,m,f
321,Cole Miller,"$106,000 ",2014,229,Cole,Miller,"6' 1""",145,Orthodox,21,11,0,32,Cole Miller,m,f
322,Cole Miller,"$81,000 ",2015,229,Cole,Miller,"6' 1""",145,Orthodox,21,11,0,32,Cole Miller,m,f
323,Cole Miller,"$48,000 ",2016,229,Cole,Miller,"6' 1""",145,Orthodox,21,11,0,32,Cole Miller,m,f
324,Stefan Struve,"$141,000 ",2010,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
325,Stefan Struve,"$128,000 ",2011,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
326,Stefan Struve,"$286,000 ",2012,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
327,Stefan Struve,"$286,000 ",2013,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
328,Stefan Struve,"$120,000 ",2014,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
329,Stefan Struve,"$147,000 ",2015,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
330,Stefan Struve,"$252,000 ",2016,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
331,Stefan Struve,"$109,000 ",2017,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
332,Stefan Struve,"$189,000 ",2018,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
333,Stefan Struve,"$344,000 ",2019,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
334,Stefan Struve,"$120,000 ",2020,373,Stefan,Struve,"6' 11""",265,Orthodox,33,13,0,46,Stefan Struve,m,f
335,Kurt Pellegrino,"$140,000 ",2010,67,Kurt,Pellegrino,"5' 8""",155,Orthodox,16,7,0,23,Kurt Pellegrino,m,f
336,Kurt Pellegrino,"$25,000 ",2011,67,Kurt,Pellegrino,"5' 8""",155,Orthodox,16,7,0,23,Kurt Pellegrino,m,f
337,Jon Jones,"$136,000 ",2010,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
338,Jon Jones,"$785,000 ",2011,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
339,Jon Jones,"$865,000 ",2012,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
340,Jon Jones,"$865,000 ",2013,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
341,Jon Jones,"$400,000 ",2014,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
342,Jon Jones,"$550,000 ",2015,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
343,Jon Jones,"$530,000 ",2016,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
344,Jon Jones,"$580,000 ",2017,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
345,Jon Jones,"$530,000 ",2018,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
346,Jon Jones,"$1,080,000 ",2019,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
347,Jon Jones,"$540,000 ",2020,69,Jon,Jones,"6' 4""",205,Orthodox,26,1,0,27,Jon Jones,m,t
348,Phil Davis,"$136,000 ",2010,32,Phil,Davis,"6' 2""",205,Orthodox,17,4,0,21,Phil Davis,m,f
349,Phil Davis,"$34,000 ",2011,32,Phil,Davis,"6' 2""",205,Orthodox,17,4,0,21,Phil Davis,m,f
350,Phil Davis,"$120,000 ",2012,32,Phil,Davis,"6' 2""",205,Orthodox,17,4,0,21,Phil Davis,m,f
351,Phil Davis,"$120,000 ",2013,32,Phil,Davis,"6' 2""",205,Orthodox,17,4,0,21,Phil Davis,m,f
352,Phil Davis,"$90,000 ",2014,32,Phil,Davis,"6' 2""",205,Orthodox,17,4,0,21,Phil Davis,m,f
353,Phil Davis,"$30,000 ",2015,32,Phil,Davis,"6' 2""",205,Orthodox,17,4,0,21,Phil Davis,m,f
354,Keith Jardine,"$135,000 ",2010,20,Keith,Jardine,"6' 2""",185,Orthodox,17,11,2,30,Keith Jardine,m,f
355,Matt Hamill,"$135,000 ",2010,20,Matt,Hamill,"6' 1""",205,Orthodox,12,8,0,20,Matt Hamill,m,f
356,Matt Hamill,"$64,000 ",2011,20,Matt,Hamill,"6' 1""",205,Orthodox,12,8,0,20,Matt Hamill,m,f
357,Matt Hamill,"$64,000 ",2012,20,Matt,Hamill,"6' 1""",205,Orthodox,12,8,0,20,Matt Hamill,m,f
358,Matt Hamill,"$64,000 ",2013,20,Matt,Hamill,"6' 1""",205,Orthodox,12,8,0,20,Matt Hamill,m,f
359,Gabriel Gonzaga,"$134,000 ",2010,106,Gabriel,Gonzaga,"6' 2""",242,Orthodox,17,11,0,28,Gabriel Gonzaga,m,f
360,Gabriel Gonzaga,"$28,000 ",2012,106,Gabriel,Gonzaga,"6' 2""",242,Orthodox,17,11,0,28,Gabriel Gonzaga,m,f
361,Gabriel Gonzaga,"$28,000 ",2013,106,Gabriel,Gonzaga,"6' 2""",242,Orthodox,17,11,0,28,Gabriel Gonzaga,m,f
362,Gabriel Gonzaga,"$76,000 ",2014,106,Gabriel,Gonzaga,"6' 2""",242,Orthodox,17,11,0,28,Gabriel Gonzaga,m,f
363,Gabriel Gonzaga,"$184,000 ",2015,106,Gabriel,Gonzaga,"6' 2""",242,Orthodox,17,11,0,28,Gabriel Gonzaga,m,f
364,Gabriel Gonzaga,"$60,000 ",2016,106,Gabriel,Gonzaga,"6' 2""",242,Orthodox,17,11,0,28,Gabriel Gonzaga,m,f
365,C.B. Dollaway,"$128,000 ",2010,124,CB,Dollaway,"6' 2""",185,Orthodox,17,9,0,26,C.B. Dollaway,m,f
366,C.B. Dollaway,"$40,000 ",2012,124,CB,Dollaway,"6' 2""",185,Orthodox,17,9,0,26,C.B. Dollaway,m,f
367,C.B. Dollaway,"$40,000 ",2013,124,CB,Dollaway,"6' 2""",185,Orthodox,17,9,0,26,C.B. Dollaway,m,f
368,C.B. Dollaway,"$190,000 ",2014,124,CB,Dollaway,"6' 2""",185,Orthodox,17,9,0,26,C.B. Dollaway,m,f
369,C.B. Dollaway,"$95,000 ",2015,124,CB,Dollaway,"6' 2""",185,Orthodox,17,9,0,26,C.B. Dollaway,m,f
370,C.B. Dollaway,"$43,000 ",2016,124,CB,Dollaway,"6' 2""",185,Orthodox,17,9,0,26,C.B. Dollaway,m,f
371,C.B. Dollaway,"$101,000 ",2017,124,CB,Dollaway,"6' 2""",185,Orthodox,17,9,0,26,C.B. Dollaway,m,f
372,Yushin Okami,"$128,000 ",2010,20,Yushin,Okami,"6' 2""",170,Southpaw,34,12,0,46,Yushin Okami,m,f
373,Yushin Okami,"$153,000 ",2012,20,Yushin,Okami,"6' 2""",170,Southpaw,34,12,0,46,Yushin Okami,m,f
374,Yushin Okami,"$153,000 ",2013,20,Yushin,Okami,"6' 2""",170,Southpaw,34,12,0,46,Yushin Okami,m,f
375,Yushin Okami,"$57,000 ",2017,20,Yushin,Okami,"6' 2""",170,Southpaw,34,12,0,46,Yushin Okami,m,f
376,Yushin Okami,"$142,000 ",2018,20,Yushin,Okami,"6' 2""",170,Southpaw,34,12,0,46,Yushin Okami,m,f
377,Krzysztof Soszynski,"$125,000 ",2010,287,Krzysztof,Soszynski,"6' 1""",205,Open Stance,26,12,1,39,Krzysztof Soszynski,m,f
378,Krzysztof Soszynski,"$36,000 ",2011,287,Krzysztof,Soszynski,"6' 1""",205,Open Stance,26,12,1,39,Krzysztof Soszynski,m,f
379,Jared Hamman,"$123,000 ",2010,24,Jared,Hamman,"6' 3""",185,Orthodox,14,6,0,20,Jared Hamman,m,f
380,Jared Hamman,"$36,000 ",2011,24,Jared,Hamman,"6' 3""",185,Orthodox,14,6,0,20,Jared Hamman,m,f
381,Jared Hamman,"$12,000 ",2012,24,Jared,Hamman,"6' 3""",185,Orthodox,14,6,0,20,Jared Hamman,m,f
382,Jared Hamman,"$12,000 ",2013,24,Jared,Hamman,"6' 3""",185,Orthodox,14,6,0,20,Jared Hamman,m,f
383,Martin Kampmann,"$123,000 ",2010,8,Martin,Kampmann,"6' 0""",170,Orthodox,20,7,0,27,Martin Kampmann,m,f
384,Martin Kampmann,"$247,000 ",2011,8,Martin,Kampmann,"6' 0""",170,Orthodox,20,7,0,27,Martin Kampmann,m,f
385,Martin Kampmann,"$300,000 ",2012,8,Martin,Kampmann,"6' 0""",170,Orthodox,20,7,0,27,Martin Kampmann,m,f
386,Martin Kampmann,"$300,000 ",2013,8,Martin,Kampmann,"6' 0""",170,Orthodox,20,7,0,27,Martin Kampmann,m,f
387,Rafael dos Anjos,"$123,000 ",2010,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
388,Rafael dos Anjos,"$44,000 ",2011,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
389,Rafael dos Anjos,"$112,000 ",2012,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
390,Rafael dos Anjos,"$112,000 ",2013,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
391,Rafael dos Anjos,"$297,000 ",2014,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
392,Rafael dos Anjos,"$536,000 ",2015,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
393,Rafael dos Anjos,"$470,000 ",2016,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
394,Rafael dos Anjos,"$422,000 ",2017,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
395,Rafael dos Anjos,"$510,000 ",2018,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
396,Rafael dos Anjos,"$380,000 ",2019,130,Rafael,Dos Anjos,"5' 8""",155,Southpaw,30,13,0,43,Rafael dos Anjos,m,t
